shelter_id,shelter_name,district,state,hazard_type,latitude,longitude,capacity_people,current_occupancy,vulnerable_ratio,days_isolated,road_access,power_backup_hours,food_rations_kg,water_liters,medical_kits,blankets_count,target_shortage_score,target_urgency_class,target_action_code
SH-UTT-4089,Uttarkashi Sector-18 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.7161,78.44445,150,78,0.139,2.12,0,8.2,531.1,1384.4,5.9,423.6,24.2,BALANCED,2
SH-SOU-4090,South 24 Parganas Sector-4 Relief Center,South 24 Parganas,West Bengal,cyclone,21.72593,88.51441,300,115,0.626,1.57,1,38.6,453.6,863.2,16.1,422.9,63.44,DEFICIT,1
SH-VIS-4091,Visakhapatnam Sector-3 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.50735,83.35036,500,255,0.306,4.08,0,41.4,477.3,922.3,5.7,351.5,97.72,CRITICAL_DEFICIT,0
SH-CHA-4092,Chamoli Sector-12 Relief Center,Chamoli,Uttarakhand,earthquake,30.11286,79.25787,300,288,0.075,0.31,1,0.0,1926.5,5811.1,31.7,1066.8,10.26,BALANCED,2
SH-DAR-4093,Darbhanga Sector-3 Relief Center,Darbhanga,Bihar,flood,25.53614,86.20453,300,168,0.501,5.78,0,56.0,1788.0,4417.6,31.4,1523.4,18.39,SURPLUS,3
SH-DHU-4094,Dhubri Sector-14 Relief Center,Dhubri,Assam,flood,26.0998,90.28492,1200,480,0.103,2.43,1,65.0,3344.1,9949.7,59.4,1462.9,4.69,BALANCED,2
SH-KAN-4095,Kangra Sector-15 Relief Center,Kangra,Himachal Pradesh,earthquake,31.87059,76.45281,150,36,0.25,4.69,0,13.7,195.0,544.4,2.2,149.0,49.17,DEFICIT,1
SH-DAR-4096,Darbhanga Sector-13 Relief Center,Darbhanga,Bihar,flood,26.21762,86.1628,500,29,0.221,1.62,1,37.0,166.8,380.7,3.7,72.2,27.22,BALANCED,2
SH-PUR-4097,Puri Sector-17 Relief Center,Puri,Odisha,cyclone,20.07024,85.36098,300,277,0.451,1.33,1,73.6,1008.9,1952.4,27.7,995.0,67.85,DEFICIT,1
SH-UTT-4098,Uttarkashi Sector-7 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.62739,78.07892,300,255,0.279,0.62,1,47.2,202.8,369.3,4.0,133.8,97.15,CRITICAL_DEFICIT,0
SH-SOU-4099,South 24 Parganas Sector-6 Relief Center,South 24 Parganas,West Bengal,cyclone,21.90482,88.80555,300,20,0.194,5.92,1,19.7,20.5,61.0,0.4,15.6,87.31,CRITICAL_DEFICIT,0
SH-WAY-4100,Wayanad Sector-10 Relief Center,Wayanad,Kerala,flood,11.86725,76.32385,150,128,0.204,5.27,0,2.7,92.8,166.2,2.0,74.2,100.0,CRITICAL_DEFICIT,0
SH-KAN-4101,Kangra Sector-10 Relief Center,Kangra,Himachal Pradesh,earthquake,31.69203,75.87001,150,101,0.538,0.63,0,17.4,26.1,64.8,0.4,9.6,100.0,CRITICAL_DEFICIT,0
SH-VIS-4102,Visakhapatnam Sector-9 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.35073,82.91816,300,260,0.211,3.39,1,42.1,439.6,1055.2,6.4,250.5,81.44,CRITICAL_DEFICIT,0
SH-KAT-4103,Katihar Sector-10 Relief Center,Katihar,Bihar,flood,25.69978,87.46635,500,116,0.264,0.28,1,24.3,791.1,2238.1,13.2,317.4,10.63,BALANCED,2
SH-WAY-4104,Wayanad Sector-6 Relief Center,Wayanad,Kerala,flood,11.60032,75.97177,150,24,0.342,1.88,1,21.8,88.4,186.9,1.9,35.7,63.94,DEFICIT,1
SH-KAZ-4105,Kaziranga Sector-2 Relief Center,Kaziranga,Assam,flood,26.65392,93.37875,300,20,0.238,0.96,1,18.4,35.4,95.0,0.4,13.9,80.8,CRITICAL_DEFICIT,0
SH-PUR-4106,Puri Sector-13 Relief Center,Puri,Odisha,cyclone,19.62419,85.98605,300,262,0.291,0.65,1,0.0,227.1,655.2,3.9,160.9,91.29,CRITICAL_DEFICIT,0
SH-SOU-4107,South 24 Parganas Sector-19 Relief Center,South 24 Parganas,West Bengal,cyclone,21.94461,88.59903,500,361,0.128,10.25,1,34.3,2494.6,4729.8,32.9,1975.9,22.71,BALANCED,2
SH-WAY-4108,Wayanad Sector-8 Relief Center,Wayanad,Kerala,flood,12.05804,76.59419,1200,217,0.187,2.99,0,33.3,810.2,2309.5,13.1,700.6,71.56,CRITICAL_DEFICIT,0
SH-BAL-4109,Balasore Sector-2 Relief Center,Balasore,Odisha,cyclone,21.89698,86.93798,500,615,0.127,3.2,1,0.0,2506.0,7589.8,48.9,1800.0,45.12,DEFICIT,1
SH-PUR-4110,Puri Sector-9 Relief Center,Puri,Odisha,cyclone,19.80985,85.70974,300,147,0.154,0.05,1,0.0,261.6,431.9,3.0,160.3,85.61,CRITICAL_DEFICIT,0
SH-VIS-4111,Visakhapatnam Sector-7 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,18.0298,83.23328,1200,692,0.228,3.64,0,31.5,2106.5,4430.6,33.3,1045.8,76.74,CRITICAL_DEFICIT,0
SH-DHU-4112,Dhubri Sector-1 Relief Center,Dhubri,Assam,flood,25.6815,89.82932,300,233,0.192,0.27,0,53.1,361.0,739.7,7.6,303.3,97.14,CRITICAL_DEFICIT,0
SH-KAT-4113,Katihar Sector-11 Relief Center,Katihar,Bihar,flood,25.62175,87.52832,800,447,0.133,0.2,0,0.0,151.7,319.4,1.7,101.7,100.0,CRITICAL_DEFICIT,0
SH-VIS-4114,Visakhapatnam Sector-7 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,18.04949,83.25405,500,245,0.35,4.55,0,36.2,1411.1,4125.4,36.8,683.3,43.34,DEFICIT,1
SH-KAT-4115,Katihar Sector-18 Relief Center,Katihar,Bihar,flood,25.32729,87.57515,150,73,0.378,3.4,1,34.0,145.2,280.3,4.1,144.7,83.61,CRITICAL_DEFICIT,0
SH-UTT-4116,Uttarkashi Sector-4 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.70112,77.83761,150,151,0.27,1.4,1,37.9,252.0,698.9,6.4,100.0,75.26,CRITICAL_DEFICIT,0
SH-CHA-4117,Chamoli Sector-17 Relief Center,Chamoli,Uttarakhand,earthquake,30.55255,79.50571,500,318,0.242,0.1,1,59.2,303.7,673.8,5.1,177.3,90.6,CRITICAL_DEFICIT,0
SH-BAL-4118,Balasore Sector-12 Relief Center,Balasore,Odisha,cyclone,21.81975,87.06732,150,105,0.062,0.8,1,4.9,32.1,81.0,0.6,21.4,93.9,CRITICAL_DEFICIT,0
SH-DAR-4119,Darbhanga Sector-1 Relief Center,Darbhanga,Bihar,flood,25.89752,85.59926,150,95,0.552,0.15,1,38.2,77.2,219.1,1.8,27.9,93.08,CRITICAL_DEFICIT,0
SH-CHA-4120,Chamoli Sector-18 Relief Center,Chamoli,Uttarakhand,earthquake,30.11414,79.06273,300,220,0.638,8.23,1,31.8,1197.6,2924.5,26.7,822.8,34.28,BALANCED,2
SH-VIS-4121,Visakhapatnam Sector-15 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.43502,83.52568,300,220,0.273,5.88,1,26.7,690.7,1534.2,12.5,467.5,67.09,DEFICIT,1
SH-KUT-4122,Kutch Sector-9 Relief Center,Kutch,Gujarat,earthquake,23.40473,70.31438,300,92,0.078,2.7,1,19.4,178.3,406.5,2.8,116.2,77.64,CRITICAL_DEFICIT,0
SH-KAN-4123,Kangra Sector-7 Relief Center,Kangra,Himachal Pradesh,earthquake,31.91623,76.35022,300,112,0.334,0.46,1,28.8,38.9,84.9,0.7,25.8,100.0,CRITICAL_DEFICIT,0
SH-WAY-4124,Wayanad Sector-10 Relief Center,Wayanad,Kerala,flood,11.74323,76.69727,300,210,0.459,2.56,0,23.4,368.1,1057.3,7.7,318.1,96.34,CRITICAL_DEFICIT,0
SH-PUR-4125,Puri Sector-14 Relief Center,Puri,Odisha,cyclone,19.61954,85.92669,150,60,0.422,0.52,1,15.1,717.5,1616.7,15.0,659.4,0.89,SURPLUS,3
SH-WAY-4126,Wayanad Sector-2 Relief Center,Wayanad,Kerala,flood,11.63524,76.35654,1200,421,0.185,1.61,0,46.7,2526.5,5163.9,51.8,2238.8,49.56,DEFICIT,1
SH-UTT-4127,Uttarkashi Sector-16 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.56895,78.62169,1200,410,0.179,5.03,1,13.6,2598.6,4959.7,55.8,1161.6,33.49,BALANCED,2
SH-SOU-4128,South 24 Parganas Sector-2 Relief Center,South 24 Parganas,West Bengal,cyclone,22.10484,88.3194,300,241,0.169,1.78,1,53.6,1008.2,2388.1,19.6,858.8,43.8,DEFICIT,1
SH-CHA-4129,Chamoli Sector-9 Relief Center,Chamoli,Uttarakhand,earthquake,30.53904,79.15989,500,452,0.423,2.77,1,38.6,110.8,309.5,1.5,72.9,100.0,CRITICAL_DEFICIT,0
SH-WAY-4130,Wayanad Sector-13 Relief Center,Wayanad,Kerala,flood,11.8704,76.1637,300,153,0.228,0.67,1,18.6,126.4,238.6,2.4,102.6,94.21,CRITICAL_DEFICIT,0
SH-KAZ-4131,Kaziranga Sector-3 Relief Center,Kaziranga,Assam,flood,26.11791,93.56229,300,134,0.444,0.53,1,63.1,205.1,534.4,4.4,94.0,85.53,CRITICAL_DEFICIT,0
SH-BAL-4132,Balasore Sector-2 Relief Center,Balasore,Odisha,cyclone,21.26907,86.40373,800,343,0.083,0.05,1,50.8,1291.7,3075.0,26.5,916.7,55.82,DEFICIT,1
SH-KAZ-4133,Kaziranga Sector-17 Relief Center,Kaziranga,Assam,flood,26.28977,93.18933,300,130,0.476,0.09,1,6.9,110.9,321.1,3.0,102.7,91.72,CRITICAL_DEFICIT,0
SH-CHA-4134,Chamoli Sector-1 Relief Center,Chamoli,Uttarakhand,earthquake,30.57082,79.11071,300,135,0.096,5.08,0,37.8,104.5,271.2,1.8,53.2,100.0,CRITICAL_DEFICIT,0
SH-PUR-4135,Puri Sector-18 Relief Center,Puri,Odisha,cyclone,20.09006,85.70622,300,349,0.219,1.21,1,27.9,608.8,1556.9,6.7,244.6,78.03,CRITICAL_DEFICIT,0
SH-DHU-4136,Dhubri Sector-11 Relief Center,Dhubri,Assam,flood,26.15092,90.24518,300,62,0.193,0.6,0,6.2,226.7,522.3,4.2,200.9,69.21,DEFICIT,1
SH-BAL-4137,Balasore Sector-18 Relief Center,Balasore,Odisha,cyclone,21.32868,87.03588,150,120,0.065,1.16,0,40.7,92.8,278.2,1.5,82.9,100.0,CRITICAL_DEFICIT,0
SH-VIS-4138,Visakhapatnam Sector-3 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.5663,83.23535,500,189,0.316,1.65,0,0.0,278.9,593.8,3.9,140.1,98.14,CRITICAL_DEFICIT,0
SH-SOU-4139,South 24 Parganas Sector-16 Relief Center,South 24 Parganas,West Bengal,cyclone,22.5215,88.67391,300,243,0.419,3.82,0,21.6,816.6,1438.8,20.0,390.9,86.39,CRITICAL_DEFICIT,0
SH-IDU-4140,Idukki Sector-3 Relief Center,Idukki,Kerala,flood,9.70326,77.05747,500,146,0.123,2.65,1,23.9,117.2,273.2,1.6,62.1,90.65,CRITICAL_DEFICIT,0
SH-DAR-4141,Darbhanga Sector-15 Relief Center,Darbhanga,Bihar,flood,26.33795,85.47218,150,156,0.472,1.38,0,41.7,160.3,304.4,5.0,83.4,100.0,CRITICAL_DEFICIT,0
SH-KAZ-4142,Kaziranga Sector-7 Relief Center,Kaziranga,Assam,flood,26.51749,92.7196,300,265,0.121,2.94,0,18.5,2951.4,8767.2,35.8,1873.7,14.11,SURPLUS,3
SH-KAN-4143,Kangra Sector-6 Relief Center,Kangra,Himachal Pradesh,earthquake,31.91931,76.24054,500,409,0.65,4.31,0,42.8,113.8,237.6,2.4,112.0,100.0,CRITICAL_DEFICIT,0
SH-KAN-4144,Kangra Sector-6 Relief Center,Kangra,Himachal Pradesh,earthquake,32.31198,76.01966,300,86,0.325,3.09,0,62.4,386.1,819.4,5.9,238.1,62.85,DEFICIT,1
SH-KUT-4145,Kutch Sector-3 Relief Center,Kutch,Gujarat,earthquake,23.78116,70.01146,300,89,0.158,0.32,0,41.7,30.4,60.7,0.7,11.7,100.0,CRITICAL_DEFICIT,0
SH-CHA-4146,Chamoli Sector-10 Relief Center,Chamoli,Uttarakhand,earthquake,30.62835,78.93824,500,88,0.537,6.62,1,7.9,22.1,62.2,0.5,12.7,99.28,CRITICAL_DEFICIT,0
SH-KUT-4147,Kutch Sector-9 Relief Center,Kutch,Gujarat,earthquake,23.69032,69.95289,300,210,0.313,1.11,1,10.1,178.2,451.2,4.0,131.7,94.18,CRITICAL_DEFICIT,0
SH-DHU-4148,Dhubri Sector-14 Relief Center,Dhubri,Assam,flood,26.29989,90.33148,500,548,0.348,2.01,1,12.8,576.4,1426.0,14.7,272.2,86.69,CRITICAL_DEFICIT,0
SH-KUT-4149,Kutch Sector-12 Relief Center,Kutch,Gujarat,earthquake,23.90359,69.82812,150,75,0.242,7.8,1,25.0,324.3,818.4,6.1,275.7,46.3,DEFICIT,1
SH-VIS-4150,Visakhapatnam Sector-2 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.93923,83.74739,800,502,0.268,0.69,1,30.7,945.9,2043.0,24.1,721.2,80.7,CRITICAL_DEFICIT,0
SH-KAZ-4151,Kaziranga Sector-7 Relief Center,Kaziranga,Assam,flood,26.47143,93.01342,800,566,0.361,1.2,1,17.1,607.9,1600.6,16.2,564.1,96.28,CRITICAL_DEFICIT,0
SH-DHU-4152,Dhubri Sector-14 Relief Center,Dhubri,Assam,flood,26.46936,90.25039,300,115,0.201,2.01,1,51.6,713.9,1345.2,14.1,374.0,37.22,BALANCED,2
SH-UTT-4153,Uttarkashi Sector-11 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.26291,78.00786,800,414,0.224,2.65,0,19.1,405.8,1162.3,9.0,244.6,100.0,CRITICAL_DEFICIT,0
SH-DAR-4154,Darbhanga Sector-17 Relief Center,Darbhanga,Bihar,flood,26.49904,85.96768,800,415,0.05,4.69,0,20.6,1704.0,4690.9,15.7,652.9,58.45,DEFICIT,1
SH-DHU-4155,Dhubri Sector-9 Relief Center,Dhubri,Assam,flood,26.56594,89.77595,1200,1113,0.445,1.52,1,0.0,326.4,740.3,9.4,180.7,97.98,CRITICAL_DEFICIT,0
SH-BAL-4156,Balasore Sector-2 Relief Center,Balasore,Odisha,cyclone,21.75991,86.74398,300,203,0.492,2.02,1,34.2,907.4,2533.4,24.2,712.6,45.38,DEFICIT,1
SH-IDU-4157,Idukki Sector-17 Relief Center,Idukki,Kerala,flood,10.01069,77.31032,800,864,0.301,5.17,0,13.6,3438.2,7653.0,85.4,3394.5,64.81,DEFICIT,1
SH-KAZ-4158,Kaziranga Sector-2 Relief Center,Kaziranga,Assam,flood,26.6295,93.34916,150,85,0.372,3.9,0,37.3,601.6,1173.2,14.8,594.1,43.1,DEFICIT,1
SH-IDU-4159,Idukki Sector-1 Relief Center,Idukki,Kerala,flood,9.58108,76.9953,300,257,0.148,0.0,1,44.6,532.7,1421.4,8.6,283.6,74.21,CRITICAL_DEFICIT,0
SH-DHU-4160,Dhubri Sector-8 Relief Center,Dhubri,Assam,flood,26.34289,90.04423,300,125,0.191,0.34,1,71.0,458.6,1304.4,5.2,190.0,54.1,DEFICIT,1
SH-BAL-4161,Balasore Sector-12 Relief Center,Balasore,Odisha,cyclone,21.4116,86.44858,500,268,0.05,4.13,0,0.0,527.5,1480.3,4.9,233.8,93.95,CRITICAL_DEFICIT,0
SH-DHU-4162,Dhubri Sector-9 Relief Center,Dhubri,Assam,flood,26.07443,89.86275,150,125,0.49,0.96,1,38.2,1259.8,2111.1,29.7,690.0,11.09,BALANCED,2
SH-KAT-4163,Katihar Sector-13 Relief Center,Katihar,Bihar,flood,25.36225,87.59765,500,431,0.48,0.72,1,0.6,2504.4,5598.6,79.5,1816.3,29.63,BALANCED,2
SH-KAN-4164,Kangra Sector-18 Relief Center,Kangra,Himachal Pradesh,earthquake,32.33213,75.92505,300,224,0.184,0.98,1,16.8,58.7,106.7,1.1,56.5,97.93,CRITICAL_DEFICIT,0
SH-KUT-4165,Kutch Sector-9 Relief Center,Kutch,Gujarat,earthquake,24.15739,70.02486,150,107,0.645,2.85,1,37.7,439.1,1214.5,14.3,399.2,55.08,DEFICIT,1
SH-VIS-4166,Visakhapatnam Sector-9 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.25364,83.2934,1200,1056,0.269,0.15,1,33.4,1962.1,3855.2,28.6,1134.5,81.68,CRITICAL_DEFICIT,0
SH-KAZ-4167,Kaziranga Sector-1 Relief Center,Kaziranga,Assam,flood,26.53757,93.15583,1200,929,0.051,2.94,0,33.9,3386.9,6640.9,31.5,1140.6,74.99,CRITICAL_DEFICIT,0
SH-IDU-4168,Idukki Sector-6 Relief Center,Idukki,Kerala,flood,9.90223,76.85528,1200,641,0.147,1.28,1,31.6,8036.9,22265.2,159.2,7705.7,1.14,SURPLUS,3
SH-UTT-4169,Uttarkashi Sector-8 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.65808,78.20723,2000,1055,0.496,0.28,0,11.8,12965.1,34912.5,197.1,10570.4,19.92,SURPLUS,3
SH-KUT-4170,Kutch Sector-2 Relief Center,Kutch,Gujarat,earthquake,23.66823,69.45696,300,272,0.288,3.35,1,17.2,3322.3,5516.2,69.6,3245.1,5.46,SURPLUS,3
SH-VIS-4171,Visakhapatnam Sector-6 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.45331,83.14995,300,143,0.247,2.94,0,57.0,246.6,467.0,6.2,160.8,100.0,CRITICAL_DEFICIT,0
SH-BAL-4172,Balasore Sector-10 Relief Center,Balasore,Odisha,cyclone,20.97373,86.82144,500,272,0.097,4.04,1,24.8,213.6,352.0,4.0,90.5,89.52,CRITICAL_DEFICIT,0
SH-DAR-4173,Darbhanga Sector-7 Relief Center,Darbhanga,Bihar,flood,25.85162,85.52522,300,152,0.436,2.32,1,8.0,312.0,520.8,8.5,202.7,87.27,CRITICAL_DEFICIT,0
SH-KAT-4174,Katihar Sector-5 Relief Center,Katihar,Bihar,flood,25.62589,87.87059,2000,2140,0.05,2.6,1,36.9,2014.9,4719.2,32.1,1147.1,90.07,CRITICAL_DEFICIT,0
SH-KAZ-4175,Kaziranga Sector-7 Relief Center,Kaziranga,Assam,flood,26.73791,93.06773,150,105,0.331,8.21,0,19.2,204.2,609.4,3.4,185.3,89.58,CRITICAL_DEFICIT,0
SH-PUR-4176,Puri Sector-4 Relief Center,Puri,Odisha,cyclone,20.24048,85.97674,150,114,0.243,2.2,1,41.9,354.8,1043.6,6.7,244.5,63.89,DEFICIT,1
SH-KAZ-4177,Kaziranga Sector-1 Relief Center,Kaziranga,Assam,flood,26.99576,92.89687,300,142,0.462,0.13,1,20.8,495.0,1371.6,15.4,388.7,56.1,DEFICIT,1
SH-UTT-4178,Uttarkashi Sector-17 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.88137,79.025,500,146,0.079,0.4,1,50.2,46.6,109.5,0.6,27.8,94.99,CRITICAL_DEFICIT,0
SH-PUR-4179,Puri Sector-15 Relief Center,Puri,Odisha,cyclone,19.48631,85.92955,500,448,0.51,3.08,1,23.6,3307.2,6267.4,102.9,1590.5,26.77,BALANCED,2
SH-BAL-4180,Balasore Sector-17 Relief Center,Balasore,Odisha,cyclone,21.2379,86.5632,500,499,0.262,0.22,1,31.5,1067.5,3198.6,19.5,928.7,79.41,CRITICAL_DEFICIT,0
SH-VIS-4181,Visakhapatnam Sector-16 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.77132,83.3039,800,416,0.184,2.53,1,28.5,145.4,338.8,2.4,101.0,93.95,CRITICAL_DEFICIT,0
SH-UTT-4182,Uttarkashi Sector-15 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.84726,78.24397,500,467,0.584,1.47,1,27.4,865.5,1833.3,28.6,690.8,83.29,CRITICAL_DEFICIT,0
SH-KUT-4183,Kutch Sector-2 Relief Center,Kutch,Gujarat,earthquake,23.77225,69.98221,500,254,0.07,2.03,0,28.4,202.0,412.2,2.4,103.8,100.0,CRITICAL_DEFICIT,0
SH-DHU-4184,Dhubri Sector-12 Relief Center,Dhubri,Assam,flood,25.83505,89.65448,1200,422,0.119,0.03,1,0.0,115.8,255.7,1.8,95.8,95.25,CRITICAL_DEFICIT,0
SH-KUT-4185,Kutch Sector-5 Relief Center,Kutch,Gujarat,earthquake,24.01256,69.90344,150,68,0.077,0.67,0,2.4,452.4,1124.0,9.3,254.2,26.19,BALANCED,2
SH-KUT-4186,Kutch Sector-7 Relief Center,Kutch,Gujarat,earthquake,24.01239,69.51177,1200,888,0.131,2.05,0,38.6,267.6,578.0,3.6,216.9,100.0,CRITICAL_DEFICIT,0
SH-KUT-4187,Kutch Sector-12 Relief Center,Kutch,Gujarat,earthquake,23.49613,69.78802,300,171,0.306,3.23,0,7.2,131.3,321.4,1.7,124.8,100.0,CRITICAL_DEFICIT,0
SH-KAZ-4188,Kaziranga Sector-2 Relief Center,Kaziranga,Assam,flood,26.64984,92.91465,500,423,0.342,5.46,0,25.5,681.6,1472.3,17.8,230.7,98.83,CRITICAL_DEFICIT,0
SH-CHA-4189,Chamoli Sector-2 Relief Center,Chamoli,Uttarakhand,earthquake,29.91739,79.10833,150,73,0.223,0.2,1,9.0,239.9,628.8,4.0,184.9,60.95,DEFICIT,1
SH-WAY-4190,Wayanad Sector-16 Relief Center,Wayanad,Kerala,flood,11.70921,76.12192,500,145,0.116,1.98,1,32.1,138.8,383.5,1.9,111.9,86.74,CRITICAL_DEFICIT,0
SH-KAN-4191,Kangra Sector-11 Relief Center,Kangra,Himachal Pradesh,earthquake,31.86576,76.44524,150,31,0.312,1.87,1,68.3,201.3,504.0,5.2,93.2,12.74,BALANCED,2
SH-DAR-4192,Darbhanga Sector-2 Relief Center,Darbhanga,Bihar,flood,25.81592,86.04105,800,318,0.357,1.86,1,22.0,1102.8,2931.5,30.1,511.0,52.94,DEFICIT,1
SH-BAL-4193,Balasore Sector-10 Relief Center,Balasore,Odisha,cyclone,21.09204,87.04415,150,107,0.073,1.91,1,4.7,334.7,748.3,4.6,317.1,58.7,DEFICIT,1
SH-KAN-4194,Kangra Sector-14 Relief Center,Kangra,Himachal Pradesh,earthquake,32.06962,76.27144,150,116,0.211,2.62,1,15.6,521.9,1060.1,9.5,419.0,48.98,DEFICIT,1
SH-KAZ-4195,Kaziranga Sector-11 Relief Center,Kaziranga,Assam,flood,26.3738,92.96689,300,96,0.305,4.04,1,29.3,194.6,488.2,5.2,152.8,76.89,CRITICAL_DEFICIT,0
SH-UTT-4196,Uttarkashi Sector-6 Relief Center,Uttarkashi,Uttarakhand,earthquake,30.72938,78.29763,300,331,0.199,3.97,1,28.5,2318.9,6533.3,32.3,1349.6,7.35,BALANCED,2
SH-KAZ-4197,Kaziranga Sector-17 Relief Center,Kaziranga,Assam,flood,26.79518,92.92592,300,234,0.331,2.3,1,42.1,419.5,810.3,8.6,149.9,82.82,CRITICAL_DEFICIT,0
SH-BAL-4198,Balasore Sector-19 Relief Center,Balasore,Odisha,cyclone,22.19136,86.98975,300,93,0.12,0.01,0,36.8,28.7,80.9,0.6,15.7,100.0,CRITICAL_DEFICIT,0
SH-WAY-4199,Wayanad Sector-12 Relief Center,Wayanad,Kerala,flood,11.60207,75.83612,500,315,0.268,0.53,1,40.9,260.2,735.7,3.8,191.6,92.23,CRITICAL_DEFICIT,0
SH-DHU-4200,Dhubri Sector-7 Relief Center,Dhubri,Assam,flood,25.76273,90.01264,150,74,0.336,1.66,1,0.0,107.7,229.1,1.4,46.4,86.3,CRITICAL_DEFICIT,0
SH-CHA-4201,Chamoli Sector-13 Relief Center,Chamoli,Uttarakhand,earthquake,30.14564,79.25586,150,45,0.494,2.27,1,55.7,75.2,163.5,2.0,51.1,84.57,CRITICAL_DEFICIT,0
SH-KAT-4202,Katihar Sector-1 Relief Center,Katihar,Bihar,flood,25.52413,87.78257,800,313,0.618,3.07,1,20.3,1320.9,2225.4,34.9,666.9,64.28,DEFICIT,1
SH-KUT-4203,Kutch Sector-5 Relief Center,Kutch,Gujarat,earthquake,24.16252,69.91211,1200,203,0.309,3.11,0,10.4,151.2,338.5,3.0,60.8,100.0,CRITICAL_DEFICIT,0
SH-KAT-4204,Katihar Sector-5 Relief Center,Katihar,Bihar,flood,25.53344,87.67738,300,299,0.198,7.05,1,37.5,969.7,2906.2,12.6,347.7,61.99,DEFICIT,1
SH-PUR-4205,Puri Sector-16 Relief Center,Puri,Odisha,cyclone,19.90514,85.93851,300,65,0.566,3.81,0,0.0,96.3,287.7,3.0,86.6,100.0,CRITICAL_DEFICIT,0
SH-IDU-4206,Idukki Sector-3 Relief Center,Idukki,Kerala,flood,9.91173,77.38606,500,414,0.49,6.99,1,7.1,748.4,1933.8,18.7,739.2,81.56,CRITICAL_DEFICIT,0
SH-KAT-4207,Katihar Sector-14 Relief Center,Katihar,Bihar,flood,25.42418,87.83455,500,186,0.189,4.76,0,0.0,144.7,408.2,1.5,74.0,100.0,CRITICAL_DEFICIT,0
SH-VIS-4208,Visakhapatnam Sector-4 Relief Center,Visakhapatnam,Andhra Pradesh,cyclone,17.87474,83.42221,150,105,0.35,1.96,1,0.0,177.7,319.3,4.7,128.7,83.46,CRITICAL_DEFICIT,0
SH-PUR-4209,Puri Sector-11 Relief Center,Puri,Odisha,cyclone,19.93971,85.923,1200,284,0.395,1.09,0,54.3,1894.2,5035.7,26.3,1007.6,29.31,BALANCED,2
SH-CHA-4210,Chamoli Sector-18 Relief Center,Chamoli,Uttarakhand,earthquake,30.18626,79.18785,300,113,0.53,3.86,1,12.9,474.8,1414.7,15.5,358.3,49.65,DEFICIT,1
SH-KUT-4211,Kutch Sector-8 Relief Center,Kutch,Gujarat,earthquake,23.83068,69.51925,1200,1199,0.408,1.81,1,9.1,2108.1,3613.2,46.7,1359.2,86.23,CRITICAL_DEFICIT,0
SH-PUR-4212,Puri Sector-5 Relief Center,Puri,Odisha,cyclone,19.58067,86.22103,1200,1082,0.392,2.25,0,6.2,7477.3,20471.9,119.4,4803.9,26.02,BALANCED,2
SH-SOU-4213,South 24 Parganas Sector-13 Relief Center,South 24 Parganas,West Bengal,cyclone,22.47989,88.81793,300,321,0.232,0.9,1,35.1,2489.2,5308.5,30.9,1612.1,11.6,BALANCED,2
SH-PUR-4214,Puri Sector-18 Relief Center,Puri,Odisha,cyclone,19.63814,85.50786,300,131,0.271,2.27,1,27.1,1370.7,3891.7,33.3,794.6,2.49,SURPLUS,3
SH-DHU-4215,Dhubri Sector-15 Relief Center,Dhubri,Assam,flood,26.17284,90.0626,300,68,0.189,6.72,0,31.5,272.8,636.3,4.3,196.6,65.26,DEFICIT,1
SH-KAN-4216,Kangra Sector-6 Relief Center,Kangra,Himachal Pradesh,earthquake,32.43191,76.29494,500,316,0.379,1.97,1,1.2,1074.1,2679.1,29.6,385.7,59.63,DEFICIT,1
SH-PUR-4217,Puri Sector-19 Relief Center,Puri,Odisha,cyclone,19.55738,85.71124,300,161,0.05,4.05,1,54.0,168.2,306.8,3.0,100.8,89.07,CRITICAL_DEFICIT,0
SH-KAN-4218,Kangra Sector-14 Relief Center,Kangra,Himachal Pradesh,earthquake,32.08205,76.16049,800,559,0.197,8.44,1,27.1,142.5,250.0,2.5,80.6,99.79,CRITICAL_DEFICIT,0
SH-DAR-4219,Darbhanga Sector-8 Relief Center,Darbhanga,Bihar,flood,26.08332,85.79398,2000,847,0.376,0.05,0,7.6,1579.6,3828.0,45.2,863.1,94.34,CRITICAL_DEFICIT,0
